Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq rec contract addr,ERC20 min val rec,ERC20 uniq sent token name,FLAG
0.0,44.78734110828772,6495.451006906662,1,24,0,23,1,0.008360961464976512,18.16657155828156,2.167347391171554,51.11108136705348,51.11108136705348,51.11108136705348,25,51.1110813979996,51.11173031611011,0.0006489181105143504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
301.14819247522854,4026.611190660519,13752.477330127556,1,2,0,2,1,0.348000414210241,4.672825674770687,2.438696996238282,0.45502079817177804,4.872519775206003,1.581504894973802,4,5.021761216640818,5.022561147668243,0.0007999310274262851,0.8675293436580734,1.1598867324708442,0.0,0.0,0.0,0.8675293436580734,0.8675293436580734,1.1598867324708442,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
662.0803453610274,178.39878133313968,4489.014333944638,3,17,0,15,3,0.1748137663906794,3.925888598548395,0.7014794911128202,0.9164554848371891,7.0763962565067065,4.4980687492745,20,13.494206302161434,13.49815008615403,0.0039437835746133345,0.41798408550691357,5.588447223227434,0.0,0.0,0.0,0.41798408550691357,0.41798408550691357,5.588447223227434,0.0,1
0.0,395.7538415169587,8105.733457695329,1,10,0,6,1,0.28595629503608944,9.041297194168038,2.3534821507676886,18.311023243904494,18.311023243904494,18.311023243904494,11,18.311023278692844,18.312086931249617,0.0010636525567770754,0.853284798567202,1.140841775684349,0.0,0.0,0.0,0.853284798567202,0.853284798567202,1.140841775684349,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
112796.66319821852,312.75958228490225,342994.81871788274,3,15,0,15,2,0.16842745768414588,17.46396673653571,3.271692480430751,2.678878787851069,20.003270982648,9.7331195628295,18,29.199359079366545,29.20196574858072,0.002606669214177295,2.500935749784026,18942.473222305558,0.0,0.0,0.0,2.3757018123380194,2.500935749784026,0.0,0.0,1
599.9509225823291,798.459405789579,22545.866432773404,10,14,0,13,8,0.0004462607495244533,5.0,1.0699018106052696,1.2505091086681983,9.653124355120793,2.3354827163945284,25,14.381683864243904,14.389581906849838,0.007898034766055162,2.0,2.8880848061894127,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
0.0,24037.8312011954,160827.89868564118,0,6,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,194.8188845250081,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
280.6771698766483,846.9021296121126,194187.36241777,3,36,0,29,1,0.05795394307927697,3.7645790385909503,1.0716034319687031,8.339204151370355,18.84143441966777,13.25755463275712,39,43.90665784773857,43.72116777797517,-0.1854900840060949,1.9317981026425657,1.436415908821139,0.0,0.0,0.0,1.9317981026425657,1.9317981026425657,0.0,0.0,1
1316.3589863956984,106.10379998199598,4897.848307228974,3,6,0,6,2,0.01338572171294762,1.7841804791880718,0.5798242498827042,0.25989265319440247,2.775376593238794,1.200110035351841,9,3.7140974175872907,3.7171559867264055,0.003058569139115258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,34573.85306994722,172869.2760021181,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1298.5448010569546,129.46967510429073,35002.80854022442,15,8,0,7,4,0.2555409901654783,6.961676230308098,1.1202782083416014,0.42187173689083407,3.7466527114857344,0.9205888830800691,24,10.396214660675536,10.418069326488087,0.021854665048234228,0.4713650691517699,3.1510754872795816,23.568253457588494,0.0,0.23568253457588495,0.23568253457588495,0.23568253457588495,3.1510754872795816,0.23568253457588495,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1111.0855859496062,225.4437228319715,12568.368346415042,7,19,0,18,5,0.44500327007914336,6.484382872664224,1.9519483173016519,0.11963181317066988,32.54522530654649,4.972951478031682,26,38.044592569746534,38.072659938582845,0.028067368836309507,1.12680179912676,0.33906801086495697,0.0,0.0,0.0,1.12680179912676,1.0,0.16953400543247818,0.0,1
0.0,250.56673719744867,18765.75812457678,1,43,0,37,1,0.014535746587752883,2.8946939587616822,0.5353800360331081,23.90503994459617,23.90503994459617,23.90503994459617,44,23.905039901266377,23.546055506369463,-0.35898439489691397,0.266808622808993,1.783615643478118,0.0,0.0,0.0,0.266808622808993,0.266808622808993,0.0,0.0,1
0.0,79.36694726773578,102109.73363590988,1,13,0,8,1,0.04064247455857021,1.5245806105943152,0.4902335859343375,9.931073215248585,9.931073215248585,9.931073215248585,14,9.931072942203969,9.931647239420334,0.0005742984035158182,2.3743010176571917,1.9207277024972986,0.0,0.0,0.0,2.3743010176571917,2.3743010176571917,0.0,0.0,1
5816.353679395825,1484.4631014633057,35181.50085221907,4,7,0,5,2,0.1321720586970196,2.4220556559028377,0.8950555499027647,0.39369889728021573,3.4488608983096265,1.678567901139309,11,6.788233856868894,6.790243552390647,0.002009695521753302,1.0,1.1219297876178236,0.0,0.0,0.0,1.0,1.0,1.1219297876104242,0.0,1
0.0,352.4703746406288,52410.3048820079,1,8,0,6,1,0.08479591107601316,11.787476000803498,2.586217456647171,36.24282589349417,36.24282589349417,36.24282589349417,9,36.24282574642112,36.24376646329618,0.0009407021921161924,0.2996521111334305,3.656843657799927,0.0,0.0,0.0,0.2996521111334305,0.2996521111334305,3.656843792643377,0.0,1
64.0012197627878,396.4966977342109,20232.205651865177,14,13,0,12,14,0.09166549779557522,2.951056037071536,0.8674687390184247,5.4982550081439845,10.735885324220877,5.617105046579527,27,12.165213917577175,12.17191344343851,0.00669952586133811,1.2411318655820502,29.75169313013579,0.0,0.0,0.0,1.2411318655820502,1.2411318655820502,1.337,0.0,1
2736.670841992845,25.332059168238036,6572.420651368756,2,34,0,30,1,0.0010268610257677866,13.730441756726412,1.6379275209204962,26.968371378028813,31.87534964399892,29.477022105091063,36,59.3177421854432,59.319468635244846,0.0017264493784565035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,11.023725991689354,15079.33481616037,1,1,0,1,1,1.2407902209580335,1.2660972135927657,1.2534437172753994,1.5185135612019562,1.5185135612019562,1.5185135612019562,2,1.5185135612019562,1.519167139940088,0.0006535787381317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,899.4294451920495,15428.303433490468,1,10,0,9,1,0.0009632082088893348,2.906200278349114,0.9125300472303481,9.68897333087624,9.68897333087624,9.68897333087624,11,9.688973360196222,9.59730085234477,-0.09167250785145253,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,109.73062561212647,5034.8030699019,1,5,0,5,1,0.269608867140282,4.86452367771332,0.8551250407694988,6.137484533520581,6.137484533520581,6.137484533520581,6,6.137484445301486,6.140650416734788,0.0031659714333013176,1.4643110295439703,13.37,0.0,0.0,0.0,1.4643110295439703,1.4643110295439703,7.162161534997118,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,515.9891374465498,2263.22589052698,0,2,0,2,0,0.4703515422980012,1.4717142214628078,0.9705048124884584,1.4107011179589901,1.4107011179589901,1.4107011179589901,3,1.4107011179589901,2.2061143162510612,0.7954131982920712,2.0561949788709537,65.65165145411223,52.809748943547696,0.0,0.528097489435477,1.5280974894354769,1.5280974894354769,13.37,0.528097489435477,1
0.0,186.28530273178694,1481.7422506692988,0,5,0,5,0,0.14783330340081485,0.8627700856625548,0.4714260786715749,0.3920131705954777,0.3920131705954777,0.3920131705954777,6,0.3920131705954777,2.8699577575606763,2.4779445869651986,5.077500084721374,6.555477983409447,0.0,0.0,0.0,1.0,1.0,6.555477983409404,0.0,1
71.41784705769433,790.9012316886295,6882.758571795903,3,7,0,7,1,0.08021480317309243,0.7353981666263172,0.27696368750821576,1.0917222986012272,1.1871608958069615,1.1575200336015126,11,1.6086619992117575,1.6113302053503302,0.002668206138573084,1.0,0.20484845462558088,0.0,0.0,0.0,1.0,1.0,0.20484845250015038,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,25133.69981082335,175935.89914227504,0,7,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,287.45637680086395,17936.747694024612,1,18,0,18,1,0.05467060401316524,9.374169758706326,1.7394310687400538,30.839455609271063,30.839455609271063,30.839455609271063,19,30.839455528913543,30.839983067777965,0.0005275388644194314,1.0,2.948821760766956,0.0,0.0,0.0,1.0,1.0,2.9488217147175604,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,2.3254582749881507,2173.200274694608,1,1,0,1,1,0.3692066423825084,0.45030959906266754,0.3940891473625381,0.5566010837018389,0.5566010837018389,0.5566010837018389,2,0.5566008915971943,0.5567737557944921,0.00017286419729747112,0.0507188282440163,0.0678110733622499,0.0,0.0,0.0,0.0507188282440163,0.0507188282440163,0.0678110733622499,0.0,1
35.65700039859807,163.9067591926537,2920.0089847534205,0,17,0,15,0,0.08390241387536981,4.069299832485479,1.0318620181066864,0.013046062608402957,16.416060725547993,8.214553394078198,18,16.42910682171736,20.99054075502843,4.561433933311066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1224.4940800076727,1,1,0,1,1,0.271283790380754,0.271283790380754,0.271283790380754,0.271029362982917,0.271029362982917,0.271029362982917,2,0.271029362982917,0.271283790380754,0.00025442739783702216,0.5393272083450068,0.7210804775572741,0.0,0.0,0.0,0.5393272083450068,0.5393272083450068,0.7210804775572741,0.0,1
0.0,84.7015942516432,8394.750290274655,0,1,0,1,0,0.34645612831987566,0.34664252171691173,0.34654897856226535,0.6928076268889987,0.6928076268889987,0.6928076268889987,2,0.6928075991725084,0.6930986223202973,0.00029102314778869557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.892418589610378,21215.634290534243,1,7,0,6,1,0.6774884261004361,7.861735298686846,1.2684690021245082,13.096365759159754,13.096365759159754,13.096365759159754,8,13.096365875492033,13.097908777576563,0.0015429020845334467,1.0,5.225406399523227,0.0,0.0,0.0,1.0,1.0,5.225406399523227,0.0,1
0.0,89.37528256829711,21392.539113713417,1,13,0,12,1,0.5826852607662918,6.023169716022901,1.22574656727264,16.02904831218985,16.02904831218985,16.02904831218985,14,16.02904812807509,16.029995291545163,0.0009471634700753861,1.0,6.8227409281363744,0.0,0.0,0.0,1.0,1.0,6.8227409281363744,0.0,1
0.0,0.0,0.0,0,1,0,1,0,0.24589131758539814,0.24589131758539814,0.24589131758539814,0.0,0.0,0.0,1,0.0,0.245891106890213,0.245891106890213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
692.0679290945654,5735.237751480323,82804.44639470402,2,13,0,7,2,0.004413726094758125,9.460447540693387,1.1154263438834868,4.388870931781734,10.033767531088507,7.160827808747922,15,14.548721334649702,15.226480834100537,0.6777594994508354,0.034482081765233596,0.046102543320117206,0.0,0.0,0.0,0.034482081765233596,0.034482081765233596,0.046102543320117206,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.6226515227696883,0.8324850980182246,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
8375.635790287935,1392.411160922698,35880.00864806866,3,8,0,8,3,0.0011644109242576499,2.112638089057712,0.47703338924098193,0.022907259689940854,3.5378419567559245,1.2780878305127288,11,3.8342638803153197,3.4658138723421925,-0.3684500079731269,2.225319560220051,2.5909739948502146,0.0,0.0,0.0,2.225319560220051,2.225319560220051,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,369.5029316331694,80560.1009792111,1,12,0,11,1,0.27520100300977635,3.4169950375155795,0.9904678158821678,12.16709253701632,12.16709253701632,12.16709253701632,13,12.167092790106715,12.170374907143309,0.0032821170365921115,2.0844707745917317,6.845281584668846,0.0,0.0,0.0,2.0844707745917317,2.0844707745917317,6.120312871854273,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2029.8259979008847,1,1,0,1,1,0.5228818325080566,0.5228818325080566,0.5228818325080566,0.5211682474137005,0.5211682474137005,0.5211682474137005,2,0.5211681997729916,0.5228817848673477,0.0017135850943560112,0.2059881841884732,2.7540620225998866,0.0,0.0,0.0,0.2059881841884732,0.2059881841884732,2.7540620225998866,0.0,1
0.0,124.44184903844152,207799.42080827252,0,2278,0,742,0,0.02559298755878106,5.555284021085637,0.26682218248469425,2.2982577247976845,2.2982577247976845,2.2982577247976845,2279,2.2982577596821496,120.90160287644015,118.60334511675802,1.872111618577696,71.3182837920896,0.0,0.0,0.0,1.5814077457184639,1.872111618577696,70.92961271407681,0.0,1
0.0,29008.198514027237,174049.1915071599,0,6,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2055.0675152213717,12086.35482337651,138695.4507528102,10,9,0,7,4,0.06194084538086336,1.6090634409659559,0.46451299983314354,0.026569236296195495,1.6861765852884307,0.4369461406530204,20,4.570114122545396,4.575027041686783,0.004912919141386975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3754.961580341324,8837.313136422395,183185.97823547543,28,20,0,13,11,0.0024125765472633688,13.006193046077358,1.5269981517433808,0.4092746542500102,7.144234916175107,1.6590548182843279,48,23.1811370834461,26.90359908023697,3.7224619985359224,2.6912113043361985,565.6748597886302,0.0,0.0,0.0,2.6912113043361985,2.6912113043361985,0.0,0.0,1
0.0,0.0,5500.680529341721,1,1,0,1,1,0.8709976955630861,0.8709976955630861,0.8709976955630861,0.8699964584341633,0.8699964584341633,0.8699964584341633,2,0.8699964584341633,0.8709976955630861,0.0010012371289228206,1.0,10.26543054142123,0.0,0.0,0.0,1.0,1.0,10.26543054142123,0.0,1
1343.3090762358274,4102.71649728558,40708.30052635748,7,6,0,4,5,0.03790883586924962,3.836808887441529,0.9426537537478007,0.14177278100125007,4.4997052643465185,0.8497354543938344,14,6.468878587355196,6.480949980823092,0.012071393467896676,1.0,12.740925550367015,0.0,0.0,0.0,1.0,1.0,12.740925550367015,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.860391558677065,68.22154263600976,9775.460205685387,1,5,0,5,1,0.4372241362478237,0.9587081140235107,0.5310328799392425,1.0910759685801283,1.6336764716001388,1.3418612738031506,7,3.5880431769143364,3.5905509519264776,0.0025077751377428,0.8743980317083307,11.69070168394038,0.0,0.0,0.0,0.8743980317083307,0.8743980317083307,11.69070168394038,0.0,1
789.7354867824297,257.5731363763196,14198.363610362218,4,45,0,29,3,0.003192252977861885,4.039742170662285,0.7763681739569981,3.8704897133451377,8.318125626875565,6.266937847496406,50,30.502833637898117,29.240098102283433,-1.2627355356146894,0.9576758933585654,0.8536084462802679,0.0,0.0,0.0,0.6384505955723769,0.9576758933585654,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,849.2739485597207,20098.28878894144,1,7,0,4,1,0.2699014180771051,1.3089327873475805,0.6386400814855612,4.815621676795898,4.815621676795898,4.815621676795898,8,4.815621786010077,4.816426939037724,0.0008051530276463096,1.1266371255183745,1.337,0.0,0.0,0.0,1.1266371255183745,1.1266371255183745,1.1676861631819335,0.0,1
1264.2113902587844,675.4385039821808,18001.254035516522,8,11,0,11,7,0.013228538622974031,25.336979556938342,3.1245307548237706,0.667895355938277,26.28911358748519,4.25676751190335,19,34.583392144838,34.59048136698888,0.007089223043473259,0.3570395785451974,0.5957205368026619,0.0,0.0,0.0,0.3570395785451974,0.3570395785451974,0.23868095825746447,0.0,1
0.0,232.83605441831688,79341.27277132476,1,2,0,2,1,0.5506969874841198,1.028201773199547,0.7774610637114636,1.8358112092774284,1.8358112092774284,1.8358112092774284,3,1.8358112133331872,1.8393535770012224,0.0035423636680350454,1.0,7.437368503964132,0.0,0.0,0.0,1.0,1.0,7.437368503964132,0.0,1
0.0,25132.521403763963,175927.61982634774,0,7,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42753.84250561308,5329.70616936714,229464.69083882726,5,2,0,2,2,4020.118167977177,4020.21078519647,4020.1491248710154,0.00039798980857262787,4020.210278663987,1608.069277273611,7,8040.346386368055,8040.348551192117,0.0021648240621361388,0.5879405541052858,6.598652818908325,0.0,0.0,0.0,0.5879405541052858,0.5879405541052858,0.0,0.0,1
0.0,829.230632321645,7617.486212373025,1,6,0,5,1,0.012428021896289554,4.246870922578399,1.2862460384089018,8.834598101906888,8.834598101906888,8.834598101906888,7,8.834598368025048,8.780375257690595,-0.054223110334451485,1.8875327644240287,12.618156530174632,0.0,0.0,0.0,1.8875327644240287,1.8875327644240287,0.0,0.0,1
0.0,60.59812190982814,6585.891947375848,1,15,0,14,1,0.45517532432656826,2.7200608451288746,0.878735802715506,11.207927790968059,11.207927790968059,11.207927790968059,16,11.207927834554035,11.20854856687206,0.0006207323180279711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,376.90861589035677,1,1,0,1,1,0.4190772602378699,0.4190772602378699,0.4190772602378699,0.41869857074748673,0.41869857074748673,0.41869857074748673,2,0.41869857074748673,0.4190772602378699,0.0003786894903831598,1.0,14.56031978062576,0.0,0.0,0.0,1.0,1.0,14.56031978062576,0.0,1
285.2090006947771,369.97660818896475,11242.51636676304,3,19,0,12,3,0.15760011590053985,4.545086088015495,0.8878597264665323,1.7890111337585974,12.900158869110356,4.081544330740884,23,13.277295212921228,13.278286211428656,0.0009909985074292296,0.29760127891940136,0.3978929099152396,0.0,0.0,0.0,0.29760127891940136,0.29760127891940136,0.3978929099152396,0.0,1
0.0,7.995574314717885,72029.08995782564,1,4,0,4,1,0.20085857981501481,1.694412634637584,0.8562976134950246,4.322133532778202,4.322133532778202,4.322133532778202,5,4.322133532778202,4.322558998684056,0.0004254659058539853,1.6589018065748573,5.958155079638001,0.0,0.0,0.0,1.6589018065748573,1.6589018065748573,4.560482846094159,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
5666.824097477404,453.2649948805317,13534.059707459253,2,4,0,4,2,0.5589517987459838,0.9791904979882212,0.702704782953445,0.6879173310405128,2.796113393688795,1.7420148883765314,6,3.484030535134059,3.486209092395678,0.002178557261619042,1.0,2.8561242486564984,0.0,0.0,0.0,1.0,1.0,2.8561243918009116,0.0,1
0.0,8719.253879216456,66983.86411862778,0,4,0,3,0,0.150494039089684,8.874904216902477,3.3650672974959557,13.445617324307017,13.445617324307017,13.445617324307017,5,13.445617324307017,13.485579572182745,0.039962247875725485,2.7727079226065614,92.83033215838422,11.36460386967194,0.0,0.11364603869671941,2.6590618839098417,2.6590618839098417,0.0,0.11364603869671941,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,191.77898188386075,101769.90718720261,1,18,0,13,1,0.0022198962793344447,2.04989937564184,0.6824674416168947,13.487970177665154,13.487970177665154,13.487970177665154,19,13.487969879701382,13.338786936904906,-0.14918294139660723,3.39986583418912,2.6660761280095455,0.0,0.0,0.0,3.39986583418912,3.39986583418912,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
81529.38148614524,1305.6055625562688,167897.06290133623,2,4,0,4,2,0.5932490857187138,2.1386989553858546,0.9837944098914101,0.6871524970345009,4.873366781288257,2.780259639161379,6,5.560519244161789,5.573677149111851,0.013157904950061555,1.854024216539391,9.944508867460502,0.0,0.0,0.0,1.5693494776929273,1.854024216539391,9.563898741622781,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1258.8566946901499,1,1,0,1,1,0.31620890684151687,0.31620890684151687,0.31620890684151687,0.31598267727483403,0.31598267727483403,0.31598267727483403,2,0.3159830100512767,0.31620923961795955,0.00022622956668289776,1.0,10.437679396963878,0.0,0.0,0.0,1.0,1.0,10.437679396963878,0.0,1
0.0,368.1451203984082,8093.7073769658455,0,16,0,12,0,0.4077815141886515,3.1455891548665775,1.0397086482506455,5.831033216877417,5.831033216877417,5.831033216877417,17,5.831033254653742,17.551538260100937,11.720505005447196,2.3810146332905426,46.910482898587915,0.0,0.0,0.0,2.3810146332905426,2.3810146332905426,0.7215278117635148,0.0,1
